Fecha;Sensor;Lectura;Unidades de Lectura;Medida;Unidades de Medida;Flag;Flag Manipulación;Observaciones
09/11/2017 08:00:00;E012MAPZP001;0,700;kg/cm²;0,700;kg/cm²;M;NC;
09/11/2017 08:00:00;E012MAPZP002;0,700;kg/cm²;0,700;kg/cm²;M;NC;
09/11/2017 08:00:00;E012MAPZP003;0,900;kg/cm²;0,900;kg/cm²;M;NC;
09/11/2017 08:00:00;E012MAPZC001;;kg/cm²;691,00;m.s.n.m.;M;NC;
09/11/2017 08:00:00;E012MAPZH001;;m;27,70;%;N;NC;
09/11/2017 08:00:00;E012MAPZC002;;kg/cm²;691,00;m.s.n.m.;M;NC;
09/11/2017 08:00:00;E012MAPZH002;;m;27,70;%;N;NC;
09/11/2017 08:00:00;E012MAPZC003;;kg/cm²;693,00;m.s.n.m.;M;NC;
09/11/2017 08:00:00;E012MAPZH003;;m;36,93;%;N;NC;
09/11/2017 08:00:00;E012MAPCVP001;;µs;1,17;kg/cm²;M;NC;
09/11/2017 08:00:00;E012MAPCVP002;;µs;1,45;kg/cm²;M;NC;
09/11/2017 08:00:00;E012MAPCVP004;;µs;1,59;kg/cm²;M;NC;
09/11/2017 08:00:00;E012MAPCVC001;;kg/cm²;693,71;m.s.n.m.;M;NC;
09/11/2017 08:00:00;E012MAPCVH001;;m;40,23;%;N;NC;
09/11/2017 08:00:00;E012MAPCVC002;;kg/cm²;690,48;m.s.n.m.;M;NC;
09/11/2017 08:00:00;E012MAPCVH002;;m;25,30;%;N;NC;
09/11/2017 08:00:00;E012MAPCVC004;;kg/cm²;691,87;m.s.n.m.;M;NC;
09/11/2017 08:00:00;E012MAPCVH004;;m;31,71;%;N;NC;
09/11/2017 08:00:00;E012MAPCVF001;307,60;µs;307,60;µs;M;NC;
09/11/2017 08:00:00;E012MAPCVF002;314,50;µs;314,50;µs;M;NC;
09/11/2017 08:00:00;E012MAPCVF004;365,70;µs;365,70;µs;M;NC;
22/11/2017 08:00:00;E012MAPZP001;0,700;kg/cm²;0,700;kg/cm²;M;NC;
22/11/2017 08:00:00;E012MAPZP002;0,700;kg/cm²;0,700;kg/cm²;M;NC;
22/11/2017 08:00:00;E012MAPZP003;0,900;kg/cm²;0,900;kg/cm²;M;NC;
22/11/2017 08:00:00;E012MAPZC001;;kg/cm²;691,00;m.s.n.m.;M;NC;
22/11/2017 08:00:00;E012MAPZH001;;m;27,74;%;N;NC;
22/11/2017 08:00:00;E012MAPZC002;;kg/cm²;691,00;m.s.n.m.;M;NC;
22/11/2017 08:00:00;E012MAPZH002;;m;27,74;%;N;NC;
22/11/2017 08:00:00;E012MAPZC003;;kg/cm²;693,00;m.s.n.m.;M;NC;
22/11/2017 08:00:00;E012MAPZH003;;m;36,99;%;N;NC;
22/11/2017 08:00:00;E012MAPCVP001;;µs;1,22;kg/cm²;M;NC;
22/11/2017 08:00:00;E012MAPCVP002;;µs;1,48;kg/cm²;M;NC;
22/11/2017 08:00:00;E012MAPCVP004;;µs;1,62;kg/cm²;M;NC;
22/11/2017 08:00:00;E012MAPCVC001;;kg/cm²;694,18;m.s.n.m.;M;NC;
22/11/2017 08:00:00;E012MAPCVH001;;m;42,43;%;N;NC;
22/11/2017 08:00:00;E012MAPCVC002;;kg/cm²;690,77;m.s.n.m.;M;NC;
22/11/2017 08:00:00;E012MAPCVH002;;m;26,67;%;N;NC;
22/11/2017 08:00:00;E012MAPCVC004;;kg/cm²;692,23;m.s.n.m.;M;NC;
22/11/2017 08:00:00;E012MAPCVH004;;m;33,41;%;N;NC;
22/11/2017 08:00:00;E012MAPCVF001;308,00;µs;308,00;µs;M;NC;
22/11/2017 08:00:00;E012MAPCVF002;314,80;µs;314,80;µs;M;NC;
22/11/2017 08:00:00;E012MAPCVF004;366,50;µs;366,50;µs;M;NC;
07/12/2017 08:00:00;E012MAPZP001;0,700;kg/cm²;0,700;kg/cm²;M;NC;
07/12/2017 08:00:00;E012MAPZP002;0,700;kg/cm²;0,700;kg/cm²;M;NC;
07/12/2017 08:00:00;E012MAPZP003;0,900;kg/cm²;0,900;kg/cm²;M;NC;
07/12/2017 08:00:00;E012MAPZC001;;kg/cm²;691,00;m.s.n.m.;M;NC;
07/12/2017 08:00:00;E012MAPZH001;;m;27,73;%;N;NC;
07/12/2017 08:00:00;E012MAPZC002;;kg/cm²;691,00;m.s.n.m.;M;NC;
07/12/2017 08:00:00;E012MAPZH002;;m;27,73;%;N;NC;
07/12/2017 08:00:00;E012MAPZC003;;kg/cm²;693,00;m.s.n.m.;M;NC;
07/12/2017 08:00:00;E012MAPZH003;;m;36,97;%;N;NC;
07/12/2017 08:00:00;E012MAPCVP001;;µs;1,14;kg/cm²;M;NC;
07/12/2017 08:00:00;E012MAPCVP002;;µs;1,44;kg/cm²;M;NC;
07/12/2017 08:00:00;E012MAPCVP004;;µs;1,59;kg/cm²;M;NC;
07/12/2017 08:00:00;E012MAPCVC001;;kg/cm²;693,36;m.s.n.m.;M;NC;
07/12/2017 08:00:00;E012MAPCVH001;;m;38,65;%;N;NC;
07/12/2017 08:00:00;E012MAPCVC002;;kg/cm²;690,38;m.s.n.m.;M;NC;
07/12/2017 08:00:00;E012MAPCVH002;;m;24,87;%;N;NC;
07/12/2017 08:00:00;E012MAPCVC004;;kg/cm²;691,87;m.s.n.m.;M;NC;
07/12/2017 08:00:00;E012MAPCVH004;;m;31,74;%;N;NC;
07/12/2017 08:00:00;E012MAPCVF001;307,30;µs;307,30;µs;M;NC;
07/12/2017 08:00:00;E012MAPCVF002;314,40;µs;314,40;µs;M;NC;
07/12/2017 08:00:00;E012MAPCVF004;365,70;µs;365,70;µs;M;NC;
26/12/2017 08:00:00;E012MAPZP001;0,700;kg/cm²;0,700;kg/cm²;M;NC;
26/12/2017 08:00:00;E012MAPZP002;0,700;kg/cm²;0,700;kg/cm²;M;NC;
26/12/2017 08:00:00;E012MAPZP003;0,900;kg/cm²;0,900;kg/cm²;M;NC;
26/12/2017 08:00:00;E012MAPZC001;;kg/cm²;691,00;m.s.n.m.;M;NC;
26/12/2017 08:00:00;E012MAPZH001;;m;27,56;%;N;NC;
26/12/2017 08:00:00;E012MAPZC002;;kg/cm²;691,00;m.s.n.m.;M;NC;
26/12/2017 08:00:00;E012MAPZH002;;m;27,56;%;N;NC;
26/12/2017 08:00:00;E012MAPZC003;;kg/cm²;693,00;m.s.n.m.;M;NC;
26/12/2017 08:00:00;E012MAPZH003;;m;36,75;%;N;NC;
26/12/2017 08:00:00;E012MAPCVP001;;µs;1,15;kg/cm²;M;NC;
26/12/2017 08:00:00;E012MAPCVP002;;µs;1,46;kg/cm²;M;NC;
26/12/2017 08:00:00;E012MAPCVP004;;µs;1,58;kg/cm²;M;NC;
26/12/2017 08:00:00;E012MAPCVC001;;kg/cm²;693,48;m.s.n.m.;M;NC;
26/12/2017 08:00:00;E012MAPCVH001;;m;38,96;%;N;NC;
26/12/2017 08:00:00;E012MAPCVC002;;kg/cm²;690,58;m.s.n.m.;M;NC;
26/12/2017 08:00:00;E012MAPCVH002;;m;25,61;%;N;NC;
26/12/2017 08:00:00;E012MAPCVC004;;kg/cm²;691,82;m.s.n.m.;M;NC;
26/12/2017 08:00:00;E012MAPCVH004;;m;31,35;%;N;NC;
26/12/2017 08:00:00;E012MAPCVF001;307,40;µs;307,40;µs;M;NC;
26/12/2017 08:00:00;E012MAPCVF002;314,60;µs;314,60;µs;M;NC;
26/12/2017 08:00:00;E012MAPCVF004;365,60;µs;365,60;µs;M;NC;
05/01/2018 08:00:00;E012MAPZP001;0,700;kg/cm²;0,700;kg/cm²;M;NC;
05/01/2018 08:00:00;E012MAPZP002;0,700;kg/cm²;0,700;kg/cm²;M;NC;
05/01/2018 08:00:00;E012MAPZP003;0,900;kg/cm²;0,900;kg/cm²;M;NC;
05/01/2018 08:00:00;E012MAPZC001;;kg/cm²;691,00;m.s.n.m.;M;NC;
05/01/2018 08:00:00;E012MAPZH001;;m;27,36;%;N;NC;
05/01/2018 08:00:00;E012MAPZC002;;kg/cm²;691,00;m.s.n.m.;M;NC;
05/01/2018 08:00:00;E012MAPZH002;;m;27,36;%;N;NC;
05/01/2018 08:00:00;E012MAPZC003;;kg/cm²;693,00;m.s.n.m.;M;NC;
05/01/2018 08:00:00;E012MAPZH003;;m;36,48;%;N;NC;
05/01/2018 08:00:00;E012MAPCVP001;;µs;1,23;kg/cm²;M;NC;
05/01/2018 08:00:00;E012MAPCVP002;;µs;1,50;kg/cm²;M;NC;
05/01/2018 08:00:00;E012MAPCVP004;;µs;1,64;kg/cm²;M;NC;
05/01/2018 08:00:00;E012MAPCVC001;;kg/cm²;694,29;m.s.n.m.;M;NC;
05/01/2018 08:00:00;E012MAPCVH001;;m;42,38;%;N;NC;
05/01/2018 08:00:00;E012MAPCVC002;;kg/cm²;690,96;m.s.n.m.;M;NC;
05/01/2018 08:00:00;E012MAPCVH002;;m;27,18;%;N;NC;
05/01/2018 08:00:00;E012MAPCVC004;;kg/cm²;692,41;m.s.n.m.;M;NC;
05/01/2018 08:00:00;E012MAPCVH004;;m;33,77;%;N;NC;
05/01/2018 08:00:00;E012MAPCVF001;308,10;µs;308,10;µs;M;NC;
05/01/2018 08:00:00;E012MAPCVF002;315,00;µs;315,00;µs;M;NC;
05/01/2018 08:00:00;E012MAPCVF004;366,90;µs;366,90;µs;M;NC;
26/01/2018 08:00:00;E012MAPZP001;0,700;kg/cm²;0,700;kg/cm²;M;NC;
26/01/2018 08:00:00;E012MAPZP002;0,700;kg/cm²;0,700;kg/cm²;M;NC;
26/01/2018 08:00:00;E012MAPZP003;0,900;kg/cm²;0,900;kg/cm²;M;NC;
26/01/2018 08:00:00;E012MAPZC001;;kg/cm²;691,00;m.s.n.m.;M;NC;
26/01/2018 08:00:00;E012MAPZH001;;m;26,94;%;N;NC;
26/01/2018 08:00:00;E012MAPZC002;;kg/cm²;691,00;m.s.n.m.;M;NC;
26/01/2018 08:00:00;E012MAPZH002;;m;26,94;%;N;NC;
26/01/2018 08:00:00;E012MAPZC003;;kg/cm²;693,00;m.s.n.m.;M;NC;
26/01/2018 08:00:00;E012MAPZH003;;m;35,92;%;N;NC;
26/01/2018 08:00:00;E012MAPCVP001;;µs;1,22;kg/cm²;M;NC;
26/01/2018 08:00:00;E012MAPCVP002;;µs;1,49;kg/cm²;M;NC;
26/01/2018 08:00:00;E012MAPCVP004;;µs;1,64;kg/cm²;M;NC;
26/01/2018 08:00:00;E012MAPCVC001;;kg/cm²;694,18;m.s.n.m.;M;NC;
26/01/2018 08:00:00;E012MAPCVH001;;m;41,21;%;N;NC;
26/01/2018 08:00:00;E012MAPCVC002;;kg/cm²;690,86;m.s.n.m.;M;NC;
26/01/2018 08:00:00;E012MAPCVH002;;m;26,33;%;N;NC;
26/01/2018 08:00:00;E012MAPCVC004;;kg/cm²;692,41;m.s.n.m.;M;NC;
26/01/2018 08:00:00;E012MAPCVH004;;m;33,25;%;N;NC;
26/01/2018 08:00:00;E012MAPCVF001;308,00;µs;308,00;µs;M;NC;
26/01/2018 08:00:00;E012MAPCVF002;314,90;µs;314,90;µs;M;NC;
26/01/2018 08:00:00;E012MAPCVF004;366,90;µs;366,90;µs;M;NC;
07/02/2018 08:00:00;E012MAPZP001;0,700;kg/cm²;0,700;kg/cm²;M;NC;
07/02/2018 08:00:00;E012MAPZP002;0,700;kg/cm²;0,700;kg/cm²;M;NC;
07/02/2018 08:00:00;E012MAPZP003;0,900;kg/cm²;0,900;kg/cm²;M;NC;
07/02/2018 08:00:00;E012MAPZC001;;kg/cm²;691,00;m.s.n.m.;M;NC;
07/02/2018 08:00:00;E012MAPZH001;;m;26,60;%;N;NC;
07/02/2018 08:00:00;E012MAPZC002;;kg/cm²;691,00;m.s.n.m.;M;NC;
07/02/2018 08:00:00;E012MAPZH002;;m;26,60;%;N;NC;
07/02/2018 08:00:00;E012MAPZC003;;kg/cm²;693,00;m.s.n.m.;M;NC;
07/02/2018 08:00:00;E012MAPZH003;;m;35,46;%;N;NC;
07/02/2018 08:00:00;E012MAPCVP001;;µs;1,15;kg/cm²;M;NC;
07/02/2018 08:00:00;E012MAPCVP002;;µs;1,45;kg/cm²;M;NC;
07/02/2018 08:00:00;E012MAPCVP004;;µs;1,58;kg/cm²;M;NC;
07/02/2018 08:00:00;E012MAPCVC001;;kg/cm²;693,48;m.s.n.m.;M;NC;
07/02/2018 08:00:00;E012MAPCVH001;;m;37,59;%;N;NC;
07/02/2018 08:00:00;E012MAPCVC002;;kg/cm²;690,48;m.s.n.m.;M;NC;
07/02/2018 08:00:00;E012MAPCVH002;;m;24,29;%;N;NC;
07/02/2018 08:00:00;E012MAPCVC004;;kg/cm²;691,82;m.s.n.m.;M;NC;
07/02/2018 08:00:00;E012MAPCVH004;;m;30,25;%;N;NC;
07/02/2018 08:00:00;E012MAPCVF001;307,40;µs;307,40;µs;M;NC;
07/02/2018 08:00:00;E012MAPCVF002;314,50;µs;314,50;µs;M;NC;
07/02/2018 08:00:00;E012MAPCVF004;365,60;µs;365,60;µs;M;NC;
23/02/2018 08:00:00;E012MAPZP001;0,700;kg/cm²;0,700;kg/cm²;M;NC;
23/02/2018 08:00:00;E012MAPZP002;0,700;kg/cm²;0,700;kg/cm²;M;NC;
23/02/2018 08:00:00;E012MAPZP003;0,900;kg/cm²;0,900;kg/cm²;M;NC;
23/02/2018 08:00:00;E012MAPZC001;;kg/cm²;691,00;m.s.n.m.;M;NC;
23/02/2018 08:00:00;E012MAPZH001;;m;26,14;%;N;NC;
23/02/2018 08:00:00;E012MAPZC002;;kg/cm²;691,00;m.s.n.m.;M;NC;
23/02/2018 08:00:00;E012MAPZH002;;m;26,14;%;N;NC;
23/02/2018 08:00:00;E012MAPZC003;;kg/cm²;693,00;m.s.n.m.;M;NC;
23/02/2018 08:00:00;E012MAPZH003;;m;34,86;%;N;NC;
23/02/2018 08:00:00;E012MAPCVP001;;µs;1,18;kg/cm²;M;NC;
23/02/2018 08:00:00;E012MAPCVP002;;µs;1,46;kg/cm²;M;NC;
23/02/2018 08:00:00;E012MAPCVP004;;µs;1,61;kg/cm²;M;NC;
23/02/2018 08:00:00;E012MAPCVC001;;kg/cm²;693,83;m.s.n.m.;M;NC;
23/02/2018 08:00:00;E012MAPCVH001;;m;38,48;%;N;NC;
23/02/2018 08:00:00;E012MAPCVC002;;kg/cm²;690,58;m.s.n.m.;M;NC;
23/02/2018 08:00:00;E012MAPCVH002;;m;24,29;%;N;NC;
23/02/2018 08:00:00;E012MAPCVC004;;kg/cm²;692,09;m.s.n.m.;M;NC;
23/02/2018 08:00:00;E012MAPCVH004;;m;30,91;%;N;NC;
23/02/2018 08:00:00;E012MAPCVF001;307,70;µs;307,70;µs;M;NC;
23/02/2018 08:00:00;E012MAPCVF002;314,60;µs;314,60;µs;M;NC;
23/02/2018 08:00:00;E012MAPCVF004;366,20;µs;366,20;µs;M;NC;
08/03/2018 08:00:00;E012MAPZP001;1,000;kg/cm²;1,000;kg/cm²;M;NC;
08/03/2018 08:00:00;E012MAPZP002;0,900;kg/cm²;0,900;kg/cm²;M;NC;
08/03/2018 08:00:00;E012MAPZP003;1,250;kg/cm²;1,250;kg/cm²;M;NC;
08/03/2018 08:00:00;E012MAPZC001;;kg/cm²;694,00;m.s.n.m.;M;NC;
08/03/2018 08:00:00;E012MAPZH001;;m;31,20;%;N;NC;
08/03/2018 08:00:00;E012MAPZC002;;kg/cm²;693,00;m.s.n.m.;M;NC;
08/03/2018 08:00:00;E012MAPZH002;;m;27,73;%;N;NC;
08/03/2018 08:00:00;E012MAPZC003;;kg/cm²;696,50;m.s.n.m.;M;NC;
08/03/2018 08:00:00;E012MAPZH003;;m;39,86;%;N;NC;
08/03/2018 08:00:00;E012MAPCVP001;;µs;1,50;kg/cm²;M;NC;
08/03/2018 08:00:00;E012MAPCVP002;;µs;1,75;kg/cm²;M;NC;
08/03/2018 08:00:00;E012MAPCVP004;;µs;1,96;kg/cm²;M;NC;
08/03/2018 08:00:00;E012MAPCVC001;;kg/cm²;697,04;m.s.n.m.;M;NC;
08/03/2018 08:00:00;E012MAPCVH001;;m;41,74;%;N;NC;
08/03/2018 08:00:00;E012MAPCVC002;;kg/cm²;693,52;m.s.n.m.;M;NC;
08/03/2018 08:00:00;E012MAPCVH002;;m;29,54;%;N;NC;
08/03/2018 08:00:00;E012MAPCVC004;;kg/cm²;695,64;m.s.n.m.;M;NC;
08/03/2018 08:00:00;E012MAPCVH004;;m;36,89;%;N;NC;
08/03/2018 08:00:00;E012MAPCVF001;310,50;µs;310,50;µs;M;NC;
08/03/2018 08:00:00;E012MAPCVF002;317,70;µs;317,70;µs;M;NC;
08/03/2018 08:00:00;E012MAPCVF004;374,40;µs;374,40;µs;M;NC;
23/03/2018 08:00:00;E012MAPZP001;1,000;kg/cm²;1,000;kg/cm²;M;NC;
23/03/2018 08:00:00;E012MAPZP002;1,000;kg/cm²;1,000;kg/cm²;M;NC;
23/03/2018 08:00:00;E012MAPZP003;1,250;kg/cm²;1,250;kg/cm²;M;NC;
23/03/2018 08:00:00;E012MAPZC001;;kg/cm²;694,00;m.s.n.m.;M;NC;
23/03/2018 08:00:00;E012MAPZH001;;m;31,23;%;N;NC;
23/03/2018 08:00:00;E012MAPZC002;;kg/cm²;694,00;m.s.n.m.;M;NC;
23/03/2018 08:00:00;E012MAPZH002;;m;31,23;%;N;NC;
23/03/2018 08:00:00;E012MAPZC003;;kg/cm²;696,50;m.s.n.m.;M;NC;
23/03/2018 08:00:00;E012MAPZH003;;m;39,90;%;N;NC;
23/03/2018 08:00:00;E012MAPCVP001;;µs;1,50;kg/cm²;M;NC;
23/03/2018 08:00:00;E012MAPCVP002;;µs;1,78;kg/cm²;M;NC;
23/03/2018 08:00:00;E012MAPCVP004;;µs;1,97;kg/cm²;M;NC;
23/03/2018 08:00:00;E012MAPCVC001;;kg/cm²;697,04;m.s.n.m.;M;NC;
23/03/2018 08:00:00;E012MAPCVH001;;m;41,78;%;N;NC;
23/03/2018 08:00:00;E012MAPCVC002;;kg/cm²;693,80;m.s.n.m.;M;NC;
23/03/2018 08:00:00;E012MAPCVH002;;m;30,55;%;N;NC;
23/03/2018 08:00:00;E012MAPCVC004;;kg/cm²;695,73;m.s.n.m.;M;NC;
23/03/2018 08:00:00;E012MAPCVH004;;m;37,22;%;N;NC;
23/03/2018 08:00:00;E012MAPCVF001;310,50;µs;310,50;µs;M;NC;
23/03/2018 08:00:00;E012MAPCVF002;318,00;µs;318,00;µs;M;NC;
23/03/2018 08:00:00;E012MAPCVF004;374,60;µs;374,60;µs;M;NC;
10/04/2018 08:00:00;E012MAPZP001;1,000;kg/cm²;1,000;kg/cm²;M;NC;
10/04/2018 08:00:00;E012MAPZP002;1,000;kg/cm²;1,000;kg/cm²;M;NC;
10/04/2018 08:00:00;E012MAPZP003;1,250;kg/cm²;1,250;kg/cm²;M;NC;
10/04/2018 08:00:00;E012MAPZC001;;kg/cm²;694,00;m.s.n.m.;M;NC;
10/04/2018 08:00:00;E012MAPZH001;;m;31,32;%;N;NC;
10/04/2018 08:00:00;E012MAPZC002;;kg/cm²;694,00;m.s.n.m.;M;NC;
10/04/2018 08:00:00;E012MAPZH002;;m;31,32;%;N;NC;
10/04/2018 08:00:00;E012MAPZC003;;kg/cm²;696,50;m.s.n.m.;M;NC;
10/04/2018 08:00:00;E012MAPZH003;;m;40,01;%;N;NC;
10/04/2018 08:00:00;E012MAPCVP001;;µs;1,48;kg/cm²;M;NC;
10/04/2018 08:00:00;E012MAPCVP002;;µs;1,76;kg/cm²;M;NC;
10/04/2018 08:00:00;E012MAPCVP004;;µs;1,96;kg/cm²;M;NC;
10/04/2018 08:00:00;E012MAPCVC001;;kg/cm²;696,81;m.s.n.m.;M;NC;
10/04/2018 08:00:00;E012MAPCVH001;;m;41,11;%;N;NC;
10/04/2018 08:00:00;E012MAPCVC002;;kg/cm²;693,62;m.s.n.m.;M;NC;
10/04/2018 08:00:00;E012MAPCVH002;;m;29,98;%;N;NC;
10/04/2018 08:00:00;E012MAPCVC004;;kg/cm²;695,60;m.s.n.m.;M;NC;
10/04/2018 08:00:00;E012MAPCVH004;;m;36,89;%;N;NC;
10/04/2018 08:00:00;E012MAPCVF001;310,30;µs;310,30;µs;M;NC;
10/04/2018 08:00:00;E012MAPCVF002;317,80;µs;317,80;µs;M;NC;
10/04/2018 08:00:00;E012MAPCVF004;374,30;µs;374,30;µs;M;NC;
26/04/2018 08:00:00;E012MAPZP001;0,900;kg/cm²;0,900;kg/cm²;M;NC;
26/04/2018 08:00:00;E012MAPZP002;0,900;kg/cm²;0,900;kg/cm²;M;NC;
26/04/2018 08:00:00;E012MAPZP003;1,250;kg/cm²;1,250;kg/cm²;M;NC;
26/04/2018 08:00:00;E012MAPZC001;;kg/cm²;693,00;m.s.n.m.;M;NC;
26/04/2018 08:00:00;E012MAPZH001;;m;27,90;%;N;NC;
26/04/2018 08:00:00;E012MAPZC002;;kg/cm²;693,00;m.s.n.m.;M;NC;
26/04/2018 08:00:00;E012MAPZH002;;m;27,90;%;N;NC;
26/04/2018 08:00:00;E012MAPZC003;;kg/cm²;696,50;m.s.n.m.;M;NC;
26/04/2018 08:00:00;E012MAPZH003;;m;40,11;%;N;NC;
26/04/2018 08:00:00;E012MAPCVP001;;µs;1,45;kg/cm²;M;NC;
26/04/2018 08:00:00;E012MAPCVP002;;µs;1,71;kg/cm²;M;NC;
26/04/2018 08:00:00;E012MAPCVP004;;µs;1,93;kg/cm²;M;NC;
26/04/2018 08:00:00;E012MAPCVC001;;kg/cm²;696,47;m.s.n.m.;M;NC;
26/04/2018 08:00:00;E012MAPCVH001;;m;40,02;%;N;NC;
26/04/2018 08:00:00;E012MAPCVC002;;kg/cm²;693,15;m.s.n.m.;M;NC;
26/04/2018 08:00:00;E012MAPCVH002;;m;28,42;%;N;NC;
26/04/2018 08:00:00;E012MAPCVC004;;kg/cm²;695,27;m.s.n.m.;M;NC;
26/04/2018 08:00:00;E012MAPCVH004;;m;35,80;%;N;NC;
26/04/2018 08:00:00;E012MAPCVF001;310,00;µs;310,00;µs;M;NC;
26/04/2018 08:00:00;E012MAPCVF002;317,30;µs;317,30;µs;M;NC;
26/04/2018 08:00:00;E012MAPCVF004;373,50;µs;373,50;µs;M;NC;
16/05/2018 08:00:00;E012MAPZP001;0,900;kg/cm²;0,900;kg/cm²;M;NC;
16/05/2018 08:00:00;E012MAPZP002;0,900;kg/cm²;0,900;kg/cm²;M;NC;
16/05/2018 08:00:00;E012MAPZP003;1,250;kg/cm²;1,250;kg/cm²;M;NC;
16/05/2018 08:00:00;E012MAPZC001;;kg/cm²;693,00;m.s.n.m.;M;NC;
16/05/2018 08:00:00;E012MAPZH001;;m;28,00;%;N;NC;
16/05/2018 08:00:00;E012MAPZC002;;kg/cm²;693,00;m.s.n.m.;M;NC;
16/05/2018 08:00:00;E012MAPZH002;;m;28,00;%;N;NC;
16/05/2018 08:00:00;E012MAPZC003;;kg/cm²;696,50;m.s.n.m.;M;NC;
16/05/2018 08:00:00;E012MAPZH003;;m;40,25;%;N;NC;
16/05/2018 08:00:00;E012MAPCVP001;;µs;1,44;kg/cm²;M;NC;
16/05/2018 08:00:00;E012MAPCVP002;;µs;1,71;kg/cm²;M;NC;
16/05/2018 08:00:00;E012MAPCVP004;;µs;1,93;kg/cm²;M;NC;
16/05/2018 08:00:00;E012MAPCVC001;;kg/cm²;696,36;m.s.n.m.;M;NC;
16/05/2018 08:00:00;E012MAPCVH001;;m;39,76;%;N;NC;
16/05/2018 08:00:00;E012MAPCVC002;;kg/cm²;693,05;m.s.n.m.;M;NC;
16/05/2018 08:00:00;E012MAPCVH002;;m;28,19;%;N;NC;
16/05/2018 08:00:00;E012MAPCVC004;;kg/cm²;695,31;m.s.n.m.;M;NC;
16/05/2018 08:00:00;E012MAPCVH004;;m;36,08;%;N;NC;
16/05/2018 08:00:00;E012MAPCVF001;309,90;µs;309,90;µs;M;NC;
16/05/2018 08:00:00;E012MAPCVF002;317,20;µs;317,20;µs;M;NC;
16/05/2018 08:00:00;E012MAPCVF004;373,60;µs;373,60;µs;M;NC;
29/05/2018 08:00:00;E012MAPZP001;0,900;kg/cm²;0,900;kg/cm²;M;NC;
29/05/2018 08:00:00;E012MAPZP002;0,900;kg/cm²;0,900;kg/cm²;M;NC;
29/05/2018 08:00:00;E012MAPZP003;1,250;kg/cm²;1,250;kg/cm²;M;NC;
29/05/2018 08:00:00;E012MAPZC001;;kg/cm²;693,00;m.s.n.m.;M;NC;
29/05/2018 08:00:00;E012MAPZH001;;m;28,12;%;N;NC;
29/05/2018 08:00:00;E012MAPZC002;;kg/cm²;693,00;m.s.n.m.;M;NC;
29/05/2018 08:00:00;E012MAPZH002;;m;28,12;%;N;NC;
29/05/2018 08:00:00;E012MAPZC003;;kg/cm²;696,50;m.s.n.m.;M;NC;
29/05/2018 08:00:00;E012MAPZH003;;m;40,42;%;N;NC;
29/05/2018 08:00:00;E012MAPCVP001;;µs;1,45;kg/cm²;M;NC;
29/05/2018 08:00:00;E012MAPCVP002;;µs;1,71;kg/cm²;M;NC;
29/05/2018 08:00:00;E012MAPCVP004;;µs;2,05;kg/cm²;M;NC;
29/05/2018 08:00:00;E012MAPCVC001;;kg/cm²;696,47;m.s.n.m.;M;NC;
29/05/2018 08:00:00;E012MAPCVH001;;m;40,33;%;N;NC;
29/05/2018 08:00:00;E012MAPCVC002;;kg/cm²;693,05;m.s.n.m.;M;NC;
29/05/2018 08:00:00;E012MAPCVH002;;m;28,31;%;N;NC;
29/05/2018 08:00:00;E012MAPCVC004;;kg/cm²;696,52;m.s.n.m.;M;NC;
29/05/2018 08:00:00;E012MAPCVH004;;m;40,48;%;N;NC;
29/05/2018 08:00:00;E012MAPCVF001;310,00;µs;310,00;µs;M;NC;
29/05/2018 08:00:00;E012MAPCVF002;317,20;µs;317,20;µs;M;NC;
29/05/2018 08:00:00;E012MAPCVF004;376,50;µs;376,50;µs;M;NC;
08/06/2018 08:00:00;E012MAPZP001;0,900;kg/cm²;0,900;kg/cm²;M;NC;
08/06/2018 08:00:00;E012MAPZP002;0,900;kg/cm²;0,900;kg/cm²;M;NC;
08/06/2018 08:00:00;E012MAPZP003;1,700;kg/cm²;1,700;kg/cm²;M;NC;
08/06/2018 08:00:00;E012MAPZC001;;kg/cm²;693,00;m.s.n.m.;M;NC;
08/06/2018 08:00:00;E012MAPZH001;;m;28,17;%;N;NC;
08/06/2018 08:00:00;E012MAPZC002;;kg/cm²;693,00;m.s.n.m.;M;NC;
08/06/2018 08:00:00;E012MAPZH002;;m;28,17;%;N;NC;
08/06/2018 08:00:00;E012MAPZC003;;kg/cm²;701,00;m.s.n.m.;M;NC;
08/06/2018 08:00:00;E012MAPZH003;;m;56,34;%;N;NC;
08/06/2018 08:00:00;E012MAPCVP001;;µs;1,42;kg/cm²;M;NC;
08/06/2018 08:00:00;E012MAPCVP002;;µs;1,70;kg/cm²;M;NC;
08/06/2018 08:00:00;E012MAPCVP004;;µs;1,92;kg/cm²;M;NC;
08/06/2018 08:00:00;E012MAPCVC001;;kg/cm²;696,25;m.s.n.m.;M;NC;
08/06/2018 08:00:00;E012MAPCVH001;;m;39,60;%;N;NC;
08/06/2018 08:00:00;E012MAPCVC002;;kg/cm²;692,96;m.s.n.m.;M;NC;
08/06/2018 08:00:00;E012MAPCVH002;;m;28,03;%;N;NC;
08/06/2018 08:00:00;E012MAPCVC004;;kg/cm²;695,22;m.s.n.m.;M;NC;
08/06/2018 08:00:00;E012MAPCVH004;;m;36,00;%;N;NC;
08/06/2018 08:00:00;E012MAPCVF001;309,80;µs;309,80;µs;M;NC;
